4776	Venus Press	\N
4777	Star Publish	\N
4778	Gorsky Press	\N
4779	Lethal Publishing Corporation	\N
4780	Dog Ear Publishing	\N
4782	Athena Press	\N
4783	Augusta Wind Press	\N
4784	Cornerstone Book Publishers	345218
4785	Dreamsplice	\N
4786	Classics Illustrated Junior	\N
4787	RoseDog Books	\N
4790	Entrelineas	\N
4791	Libros En Red	\N
4794	Millennial Mind Pub	\N
4796	High Country Publishers	\N
4797	Nightengale Press	\N
4798	Sybaritic Press	\N
4799	Splat Incorporated	\N
4800	Merlin Publishing	\N
4801	Losada	360014
4802	Whitaker House	\N
4803	Little Blue Works	\N
4804	Wahmpreneur Books	\N
4807	The Blue Sky Press / Scholastic	\N
4811	Luath Press	267395
4812	Windstorm Creative	\N
4814	Fremantle Arts Centre Press	144231
4815	Tawa Productions	\N
4816	Etchelon Press	\N
4822	Sense of Wonder Press	199398
4825	Purdue University Press	\N
4828	Westford Press	\N
4829	SQP	\N
4832	Barrydoor	\N
4834	Midnight Library	\N
4835	Infrapress	\N
4836	Biting Dog Publications	\N
4837	The Large Print Book Company	\N
4838	Alpha Blue Publishing	\N
4840	Chameleon Press	\N
4841	Novel Instincts Publishing	\N
4843	RiverOak Publishing	\N
4844	Lindisfarne Books	\N
4846	Manchester University Press	\N
4847	Uka Press	\N
4849	Brainstorm Publications	\N
4850	Diamond House Books	\N
4852	Krby Creations Llc	\N
4853	Loquacious Publishing	\N
4854	Williams & Company	\N
4855	Princess Tides Publishing	\N
4856	Roca Editorial	\N
4857	Abdo Publishing Company	\N
4858	Strategic Dreamers Ent Llc	\N
4860	Agebe	\N
4862	Terumah Publishing	\N
4863	Noguska LLC	\N
4866	Epic Press	\N
4867	Medal Books	\N
4868	Little Moose Press	\N
4869	Three Moons Media	\N
4872	All Esox Pubns	\N
4873	Elmore Productions	\N
4874	Synergy Books	\N
4875	Route	\N
4876	BookSurge Australia	\N
4878	Digireads.com	\N
4879	Terramar Ediciones	359700
4880	Gargola	359708
4881	Harcourt Young Classics	\N
4888	Two Thirteen Sixty One Publications	\N
4892	Cornell University Press	\N
4894	Fulcrum Publishing	145005
4895	Rl Libri	\N
4905	Graficas Lorente	\N
4908	College Press	\N
4927	Shenandoah Press	\N
4933	Fairleigh Dickinson University Press	\N
4937	Signet Classics	\N
4938	Quiet Vision Publishing	\N
4941	Yoyo USA	\N
4944	West Richard	\N
4948	Countertop Video	\N
4949	Atlantida	299367
4950	Spark Notes	\N
4954	Bess Press	\N
4955	Trident Press International	\N
4959	Kaplan	\N
4961	Konemann	\N
4962	Ladybird Books	\N
4963	Phoenix Press	\N
4964	Audio Book Contractors	\N
4971	Gordon Press Publishers	\N
4972	Books for Libraries Press	\N
4975	Longman Trade & Caroline House	300336
4980	Troll Communications	\N
4982	Alianza Editorial	136820
4987	Gerstenberg	\N
4989	Andres Bello	235856
4990	La Marca Editora	359726
4992	Collins Educational	\N
4993	Browndeer Press	\N
4996	Evans Brothers	\N
4997	DH Audio	\N
5001	Acclaim Books	\N
5003	Copley Publishing Group	\N
5005	Platt & Munk	\N
5009	Pendulum Press	\N
5010	Nelson Thornes	\N
5011	Mercat Press	\N
5012	University Publishing House	\N
5014	Gerald Duckworth & Co.	141709
5016	Jupiter Books	\N
5018	Shepheard-Walwyn	\N
5022	Saddleback Educational Publishing	\N
5024	North Books	\N
5026	Blue Unicorn Editions	\N
5028	Creative Education	205593
5029	Wake Brook House	\N
5032	Rivages	\N
5035	Norma Editorial	359938
5038	Heinle & Heinle Pub	\N
5045	Alhambra	306480
5046	Ediciones Catedra S.A.	\N
5048	Santillana S.A.	\N
5057	NTC/Contemporary Publishing Company	\N
5058	Commuters Library	\N
5062	The Ramsay Head Press	\N
5064	Ags Pub	\N
5068	Yale University Press	\N
5069	Plume	\N
5070	Monterey Soundworks	\N
5071	Wordsworth Editions	144664
5073	Big Ben Audio	\N
5074	LRS (Library Reproduction Service)	\N
5075	Nathan Jeunesse	\N
5076	Payot	\N
5077	Abraxas Press	\N
5081	Usborne Publishing Ltd	\N
5086	Edinburgh University Press	\N
5088	Halcyon House	\N
5089	Prestwick House Inc.	\N
5090	Green Tiger Press	\N
5091	Charles Scribner's Sons	280105
5092	State Street Press	\N
5093	Anglo-Didacto	\N
5120	Current Literature Pub. Co	\N
5121	Pitman Pub. Corp	\N
5126	Three Sirens Press	\N
5129	Thomas Bird Mosher	\N
5135	Printed for the author by R. & R. Clark	\N
5136	Hurst	\N
5162	Langenscheidt	305271
5165	Ebookslib	\N
5167	LodeStone Media	\N
5168	Limited Editions Club	298601
5169	Ediciones Colihue	\N
5173	Valdemar	\N
5180	Selector	\N
5181	Panamericana Editorial	\N
5185	Armed Services Edition	\N
5186	Ginn and Co.	144712
5195	Hiperion	\N
5196	Watermill Press	\N
5198	Folcroft Library Editions	\N
5200	Collector's Library / CRW Publishing	\N
5219	Standard Classics Pub. Co	\N
5223	American Book Company	\N
5225	The Gregg publishing company	\N
5249	M. A. Donohue & Co.	139658
5255	Educational Insights, Inc	\N
5256	Legasa	\N
5258	E-Classics	\N
5259	Audio Connoisseur	\N
5260	Center for Learning	\N
5261	Metacom	\N
5283	Castalia Publishing Company	\N
5288	Black Cat Publishing	136990
5289	Book Essentials Promotions	\N
5297	Minster Classics	\N
5308	Heritage Press	\N
5318	Book Supply Co	\N
5330	Trans-Atlantic Publications	\N
5333	Book League of America	\N
5336	Pilot Press	\N
5338	Diesterweg	\N
5345	Progress Publishers	306461
5348	Melville House	\N
5358	Franklin Library	345312
5361	Deodand Publishing	\N
5364	Amereon	\N
5365	Medium Rare Books	\N
5368	Drake Publishers	\N
5370	Editorial Optima	\N
5371	Classic Books	\N
5374	B & R Samizdat Express	\N
5375	Celeste	\N
5376	Longseller	\N
5378	Distal	\N
5379	CS Ediciones	359695
5380	BookSurge Classics	\N
5381	Actes Sud	\N
5384	Soundelux Audio Publishing	\N
5385	Bounty Books	\N
5386	PageFree Publishing	\N
5387	Unidad Editorial	\N
5388	LodesTone Audio	\N
5392	Altaya	\N
5393	Anaya Touring Club	\N
5394	Doubleday, Page & Company	203577
5395	Leviatan	\N
5397	Peter Bedrick Books	\N
5399	Libro Latino	359763
5400	Sturgis & Walton company	\N
5406	Tragara Press	\N
5407	Lake Publishing Company (CA)	\N
5410	Fantasy House	143106
5420	Lippincott Williams & Wilkins	\N
5425	Fred Pruett Books	\N
5429	Outlet	146799
5434	Century Publications	139590
5436	Alexander Books	\N
5440	University of North Carolina Press	139409
5441	McNally of Charlotte	\N
5442	Moore County Historical Association	\N
5443	Historic Winston	\N
5446	Ives Washburn	\N
5448	Exile Editions	\N
5449	Calliope Press	\N
5451	Macmillan of Canada	300236
5452	Three Rivers Press	146798
5453	Pontalba Press	\N
5454	Green Candy Press	\N
5456	Universe Books	\N
5457	University Books	\N
5458	Vision Editorial	\N
5462	J. F. Blair	\N
5467	Punto de Lectura	\N
5483	Limes	\N
5484	Belfond	\N
5494	John Curley & Assoc	\N
5495	Bertrand Brasil	\N
5498	Delcourt	300484
5499	Casterman	144064
5502	Sattre Pr	\N
5506	Ohio State University Press	\N
5507	Rutledge Hill Press	\N
5508	Cooper Square Publishers	\N
5511	River City Pub.	\N
5513	BFS Publications	\N
5516	Crescent Moon Publishing	\N
5518	Sanchez	\N
5519	House of Stratus	\N
5520	Inkling Books	\N
5521	Ihs Press	\N
5533	Wexford College Press	\N
5535	Audio Partners	\N
5536	Pimlico	\N
5539	Debate	360065
5541	The Lyons Press	\N
5542	Mouse Works	\N
5545	Watson-Guptill Publications	\N
5546	Todd McFarlane Productions	\N
5550	Proteus Pub Co	\N
5551	Allen Spiegel Fine Arts	\N
5554	Catalan Communications	\N
5565	First Classics	\N
5571	Nesak International	\N
5572	Smart Kids Publishing	\N
5573	Sellthrough Entertainment	\N
5582	Defiance Audio	\N
5583	Mariner Books	152331
5594	Phillimore & Company	\N
5598	Everest De Ediciones Y Distribucion	\N
5601	Sheridan House Inc	\N
5604	Rigby (Australia)	\N
5606	Scholarly Press	\N
5612	Hulton Press	\N
5629	Odhams Press	305353
5637	Emecé Editores	299370
5641	Editions du Rocher	\N
5671	Irvington Pub	\N
5674	Mango	\N
5675	Mango Jeunesse	\N
5679	Five Islands Press	314611
5681	Wolfrider Books	\N
5686	World Wide Pub. Co	\N
5690	Time Warner AudioBooks	\N
5692	Robert Laffont	202739
5693	Droemer Knaur	359843
5695	Rosmén	301910
5697	Bloomsbury USA	\N
5698	Ren Min Wen Xue Chu Ban She	\N
5699	Alma Littera	363821
5702	Summit Books	\N
5705	Ediciones	\N
5708	Grupo Zeta	\N
5712	Christian Bourgois	\N
5715	Impress Mystery	\N
5718	Armchair Detective Library	\N
5719	Bastei Lübbe	135843
5720	Fixot	\N
5722	Van Holkema & Warendorf	\N
5723	Rocco	359949
5731	Trumpet Club	\N
5738	Olmstead Press	\N
5739	Diagonal -Grupo 62	\N
5743	Klett-Cotta	349930
5745	Zysk i S-ka Wydawnictwo	301730
5747	Acervo	\N
5749	Borgen	360886
5750	Nova Fronteira	301822
5751	Ultramar Editores	360787
5752	Bragelonne	170050
5753	Anchor Books	\N
5754	Nova Alexandria	\N
5760	American Girl	\N
5761	Quality Paperback Book Club	\N
5763	Arenal	\N
5765	Editorial Porrúa	360045
5766	Koch, Neff & Oetinger & Co.	\N
5767	The Noonday Press	140051
5768	Prisma	\N
5769	Editores Mexicanos Unidos, S.A.	\N
5770	Vision Press	\N
5771	Rupa	305785
5772	Argonauta	\N
5774	Rba Libros	\N
5775	Verlag Seldwyla	\N
5784	VIZ Media LLC	187297
5785	Back Bay Books	\N
5788	Saqi Books	\N
5789	Fandemonium Books	143117
5790	University Press of Virginia	\N
5791	Manic D Press	\N
5792	Wallflower Press	\N
5794	Contemporary Press	\N
5797	Mutual Publishing	\N
5798	ECW Press	299774
5802	Yaoi Press	\N
5803	Applause Books	\N
5805	Mirrorstone	250477
5806	Sparklesoup LLC	\N
5808	White Wolf Studio	\N
5809	Warner Forever	\N
5811	Definitions	313570
5813	Morgan Reynolds Publishing	\N
5815	Charlesbridge Publishing	\N
5816	Sea World	\N
5821	EMC Corp.	142527
5822	Fearon Publishers	\N
5826	Economics Pr	\N
5827	Childs World	\N
5837	R.C. Owen	\N
5839	Richard C. Owen Publishers	\N
5840	Hampton-Brown Books	\N
5852	Renaissance Books	\N
5854	Duffy & Snellgrove	\N
5856	Edge Science Fiction and Fantasy Publishing	140178
5859	Infected Books	\N
5864	Morton Books	\N
5865	Prosperous Future Inc.	\N
5866	Editorial Unilit	\N
5868	Unsung Fu Publishers	\N
5869	Stone Arch Books	\N
5870	Golden Apple	145006
5872	Night Candy	\N
5873	The Echo Library	203500
5874	Exposure Publishing	\N
5876	Compass Point Books	\N
5877	Tyrannosaurus Press	\N
5878	Phoenix Audio	\N
5879	Bear Cub Books	\N
5880	DC Universe	\N
5885	Troll Lord Games	\N
5888	Agualarga Editores S L	\N
5894	Barney Publishing	\N
5895	TripleTree Publishing	\N
5898	Graphix	\N
5899	Windriver Pub Inc	\N
5900	Walrus Books	\N
5901	Bulldog Press	\N
5902	Ediciones Castillo	\N
5904	Collins Press	\N
5908	Triskelion Publishing	\N
5912	University Press of Kansas	\N
5913	Margaret Weis Productions	\N
5914	Nyx Books	\N
5916	Bridgeway Books	\N
5920	Allison Rolling Valley	\N
5925	Amulet Books	136787
5926	Overmountain Press	\N
5928	Harrington Park Press	\N
5929	Merrell	\N
5930	Guernica Editions	299809
5931	J. Henry Press	\N
5934	Seal Books	262674
5937	Canongate U.S.	\N
5938	Mid-Atlantic Highlands Publishing	\N
5939	West Oak Press	\N
5940	World Wrestling Entertainment	\N
5946	Request Inc	\N
5947	Request Audiobooks	\N
5951	Arx Jovem	\N
5954	Loyola Press	\N
5957	Sheed and Ward	\N
5964	Quinlan Press (MA)	\N
5969	Contemporary Books	\N
5970	National Opinion Research Center (N O R C)	\N
5971	Thomas More Press	\N
5973	Pilgrim Press	\N
5980	Fleming H. Revell Company	\N
5982	Crossroad Pub Co	\N
6005	Ediciones Urano	\N
6013	Diane Pub Co	\N
6015	Twtp Assorted	\N
6019	Buzzy Multimedia	\N
6021	Nan A. Talese / Doubleday	\N
6022	Brazos Press	\N
6027	Santa Monica Press	\N
6028	Jacobo Muchnik	367661
6029	AK Peters	\N
6031	Oxford University Press, USA	\N
6033	Millipede Press	\N
6034	HarperCollins Audio	\N
6035	Paul Dry Books	\N
6038	NovelBooks	\N
6045	Poolbeg Press	141380
6048	Southword Editions	\N
6055	Douglas & McIntyre	200594
6059	FonoLibro	\N
6060	Arab Scientific Publishers	\N
6062	Sextante	\N
6063	Umbriel	\N
6068	Simon Scribbles	\N
6069	Book Republic Press	\N
6071	Pegasus Books	330241
6072	FoxAcre Press	\N
6080	Plough Publishing House	\N
6083	Kevin Mayhew	\N
6084	Chariot Victor Publishing	\N
6085	First and Best in Education Ltd	\N
6090	Rider & Co.	261664
6091	Wilder Publications	\N
6092	MJF Books	\N
6100	Wilcox & Follett Book Co	\N
6107	Island Books	152724
6114	Betancourt & Company	\N
6115	Alexandria Digital Entertainment	\N
6121	Speculation Press	140809
6122	Dreams Unlimited	\N
6130	Otto Penzler Books	\N
6131	Kiepenheuer & Witsch	304453
6139	Random House Trade Paperbacks	\N
6145	Dove Audio	\N
6147	Crimeline	\N
6156	ScreenPress Books	\N
6167	Time-Life Books	\N
6168	Plain Wrapper Press	\N
6172	RazorBlade Press	\N
6174	Elm Tree Books	199063
6175	Broadview Press	138990
6176	Socialist Labor Party of Australia	\N
6180	Vanguard Press	455012
6182	Regent press	\N
6183	American Reprint Co	\N
6189	William Reeves	\N
6190	Haldeman-Julius Publications	\N
6192	AMS Press	\N
6193	Liberal Arts Press	\N
6194	Elibron Classics	\N
6195	Charles H. Kerr Publishers Company	\N
6196	Heinemann Educational Books	\N
6197	Montena	367424
6199	Record	\N
6204	List	\N
6205	Cornelsen & Oxford University Press	\N
6206	MDS BOOKS/Mediasat	\N
6208	RB Large Print	\N
6209	Young Picador	\N
6210	Mushroom Publishing	174536
6211	Write Words	\N
6212	Fandom Press	140909
6213	E. J. Publishing	\N
6215	Kool Press	\N
6218	Penguin Canada	\N
6221	Modus Vivendi Publishing Inc.	\N
6222	Authors Choice Press	278891
6230	Starfire	\N
6234	Brave Luck Books	\N
6239	Coward, McCann & Geoghegan	\N
6247	International Collectors Library	\N
6251	Holden & Hardingham	\N
6254	Eveleigh Nash	198878
6264	Inner Traditions	\N
6265	Prion Books	\N
6268	Parapsychology Foundation	\N
6270	Butte Publications	\N
6283	Los Angeles, CA: Unicorn & Son	\N
6284	Kogan Page	\N
6285	Trifolium Books Inc	147459
6286	Otis Audio	\N
6288	Toxic	\N
6289	Lübbe	135845
6290	Seedlings Braille Books for Children	\N
6291	Flux	355104
6293	Actionopolis / Komikwerks	\N
6294	Frederick Fell Publishers	201831
6295	Rough Guides	\N
6296	Portable Press	\N
6297	Fairwood Press	187898
6298	Wheatland Press	181693
6301	Stride Publications	\N
6302	ARC Publications	\N
6303	Tindal Street Press	\N
6304	Harper Perennial Modern Classics	\N
6308	Ontario Review Press	\N
6309	Burford Books	\N
6314	Companhia das Letras	299559
6315	Souvenir Press Ltd	\N
6319	Objetiva	\N
6322	Alberto Santos	\N
6327	Marvel Comics Group	\N
6335	Plon	304189
6336	Aufbau Taschenbuch	360061
6356	Tokyo	\N
6362	Krakow	\N
6363	Abakan	\N
6364	Sofija: Narodna Mladiez	\N
6366	Pegasus (nl)	\N
6367	Kansankultuuri Oy	147375
6371	Baldini e Castoldi	359606
6373	Moskwa: Maladaja Gwardija	\N
6375	Mladá Fronta	293677
6376	Iletisim (Turkey)	152726
6379	Swift Publishers	\N
6382	Awkwardly Publishing	\N
6384	Lightcatcher Books	\N
6385	Crippen & Landru Publishers	\N
6390	Weiser Books	\N
6402	Pavilion Books	\N
6405	Monarch Press	\N
6418	Doubleday, Doran	203578
6420	Editorial Seix Barral	\N
6422	Time Inc.	\N
6434	M. Parrish	\N
6444	Summersdale Pub Ltd	\N
6451	Catalyst Press	\N
6453	Maynard Sims Productions	\N
6454	Waterline Books	\N
6460	Bard College	\N
6462	American Audio Prose Library	\N
6465	Globe Fearon	250441
6467	Lund Humphries Publishers Ltd	\N
6468	Prestel	\N
6479	Penguin Books India	\N
6480	Dybbuk Press, LLC	\N
6483	Envoi Poets Publications	\N
6486	New Island Books	305790
6488	Darby Creek / Lerner Publishing Group	\N
6489	Lee & Low Books	\N
6494	Cerridwen Press	249275
6495	Dove Eccliastical Ministries	\N
6497	Invisible College Press	\N
6498	University of Calgary Press	\N
6499	Agog! Press	\N
6502	eXtasy Books	\N
6503	Whitehall	\N
6504	Waidworks	\N
6505	Dragon Moon Press	299771
6510	Ozone Productions	\N
6512	Life Changing Books	\N
6513	Impressions	\N
6516	Pronghorn Press	\N
6517	Coachwhip Publications	\N
6518	Beagle Bay Books	\N
6519	Mystecha	\N
6520	Draumr Publishing	\N
6521	Troubador Publishing	\N
6522	Stonegarden.Net Publishing	\N
6524	Wingspan Press	147330
6525	Gray Friar Press	\N
6526	Swirl	256711
6527	Lipstick Publishing	\N
6528	SilverWell Publishing	\N
6529	AvantGarde Publishing	\N
6530	Swallowdown Press	\N
6532	Firebringer Press	\N
6534	Sydney, Australia, Worker Trade Union Print	\N
6544	Circe	\N
6546	Stackpole Books	146801
6551	Sybertooth	0
6555	Hayakawa Bunko	147372
6587	Pan / Ballantine	139665
6599	&#1062;&#1077;&#1085;&#1090;&#1088;&#1087;&#1086;&#1083;&#1080;&#1075;&#1088;&#1072;&#1092; (Tsentrpoligraf)	\N
6601	Yestermorrow	\N
6603	EKSMO-Press	306458
6620	Edisan	\N
6622	La Factoría de Ideas	\N
6624	House of Anansi Press	299824
6625	Bantam Seal	\N
6634	Helen Marx Books	\N
6636	Templeton Foundation Press	\N
6645	Fictionwise	\N
6647	Geoffrey Bles	\N
6649	John Lane, The Bodley Head	\N
6651	Religious Book Club	\N
6652	Albert Bonniers	306473
6654	Amundus Ed.	144713
6663	Hegner	144812
6664	Verlag Herder	144813
6666	Gleerup	304452
6668	Young Scott Books	\N
6670	W. R. Scott	\N
6679	John W. Lovell	257879
6715	AST	301731
6716	Sage, Evelyn/editorial Molino	\N
6723	Westcliffe Publishers	\N
6732	Midkemia Press	\N
6736	Robin Clark	251587
6754	Dell Magazines	\N
6757	The Century Co.	137486
6763	Wm. Penn Publishing	\N
6771	Headline Publications Inc.	\N
6775	King-Size Publications, Inc.	\N
6776	Spilogale, Inc.	\N
6778	Sci Fi - Arizona	\N
6788	Atlas Games	\N
6797	World Scientific Publishing Company	\N
6798	Justice House Publishing	\N
6808	Egmont Books Ltd	300321
6811	Mayfly Productions	\N
6822	Delectus Books	\N
6823	Carcosa House	140065
6825	ISFiC Press	\N
6828	Ticktock Media Ltd	\N
6844	Treasure Trove Inc.	\N
6847	I. B. Tauris	204337
6849	Aegypan	202253
6850	Sandrilyn Publications	\N
6851	Scholastic Audiobooks	\N
6853	Abaddon Books	\N
6854	Macmillan Audio	\N
6856	First Avenue Editions	\N
6858	Righter Publishing Company	\N
6860	Great Plains Publications	\N
6864	Peepal Tree Press Ltd.	\N
6865	Cyntomedia	\N
6866	Wheatmark	\N
6867	Hodder Paperbacks	\N
6868	Hodder & Stoughton Audio Books	\N
6871	Firelight Press	\N
6872	Greenery Press	\N
6886	M Press	283767
6887	Dragon&rsquo;s Beard Publishing	\N
6889	Midnight Ink	309421
6898	London: Charles Wilson Deacon & Co.	\N
6900	London: Grant Richards and H. Toulmin/Cayme Press	\N
6902	Lythway Press	138688
6903	London: Nelson's Library	\N
6904	Specular Press	138316
6905	The Toby Press	\N
6930	Nix Books	142316
6931	Text Publishing	397846
6933	Los Angeles: Western Lights Publishing	\N
6953	London: E. Benn; New York: Coward-McCann	\N
6960	New York: Mershon Company	\N
6965	Frederick A. Stokes Company	\N
6966	Hertel, Jenkins & Co.	139720
6967	Raphael Tuck & Sons	246558
6974	T. Fisher Unwin	\N
6999	Readers Union / The Science Fiction Book Club (UK)	141373
7002	Sweden: Nova Pocket, Scand Book	\N
7008	Stuart Hoffman	\N
7012	Timescape / Pocket Books	412192
7026	OPTA	142663
7036	San Diego: House of Fire Press	\N
7044	New York: Sheridan House	\N
7050	Tacoma: The Non-Profit Press	\N
7051	Red Dress Ink	\N
7052	LBF Books	\N
7053	Dimensions Books	\N
7056	SaltRiver / Tyndale House	\N
7057	Ruadora Publishing	\N
7058	Blue Works	\N
7059	VMI	\N
7061	CPN Publishers	\N
7062	Distant Light Books	\N
7064	Cambrian House	\N
7065	West Virginia University	\N
7067	Bedlam Press	262954
7069	t-2	\N
7070	Sparkling Press	\N
7071	BookForce UK	\N
7074	Beachfront Publishing	\N
7075	Solaris	135214
7078	Living Ink Books	\N
7079	Wizard Books / Icon Books Ltd	303272
7080	HarperTeen	\N
7085	B&H Publishing Group	\N
7089	Moondust Books Ltd	200419
7091	Geo. M. Hill	\N
7092	Reilly & Britton	135770
7097	London: Reeves & Turner	\N
7103	Kimota Publishing	\N
7117	Newmarket	\N
7118	Between the Lines Productions	299574
7128	Mystery House	199170
7139	Publishers' Fiscal Corp	\N
7140	Reader's Guild	\N
7141	The Clayton Magazines, Inc.	202916
7181	WSOY	300842
7191	Suuri nuorten kirjakerho	\N
7271	Berkley Sensation	\N
7331	Changeling Press	\N
7381	Iron Press	\N
7461	Condé Nast Publications, Inc.	\N
7471	Kevin Wong	\N
7491	The Author's Press	\N
7501	To the Letter	\N
7531	Artists' and Photographers' Press	\N
7631	Permuted Press	188131
7651	Farrar, Straus and Young with Ballantine Books	140031
7801	Juno Books	134940
7811	Woza Books	\N
7841	Blue Imp Books	\N
7851	Anchor Canada	\N
7881	Olympia Publishers	\N
7891	Batwing Press	\N
7901	Square Fish / Macmillan	\N
7911	Creation Oneiros	\N
7921	Alnpete Press	\N
7941	Doubleday Canada	299770
7951	Corgi Audio	\N
7961	Anova Books	\N
8041	Snowbooks	196328
8061	Abrams Image	\N
8071	Author Publishing	\N
8101	Great American Publications, Inc.	\N
8231	Capra Press	\N
8251	Algol Press	\N
8271	Peacock Books / Penguin	139659
8311	DLSIJ Press	\N
8321	Rock Village Publishing	\N
8331	RAGE machine Books	\N
8351	Sam's Dot Publishing	\N
8431	Hadrosaur Productions	\N
8451	DNA Publications	\N
8501	Authors OnLine	204251
8511	Fantasy House, Inc.	\N
8691	Steven E. Fick	\N
8711	Donald L. Franson	\N
8731	Emily Alward	\N
8741	Scavenger's Newsletter	\N
8751	MZB Enterprises	\N
8771	New World Publishers	\N
8781	Meg Mac Donald	\N
8791	Figment Press	143553
8811	Promart Publications	\N
8871	Writers' Special Interest group of American Mensa, Ltd.	\N
8911	Mercury Press, Inc.	300239
8951	Romancing the Skyze	\N
8961	ReadHowYouWant	\N
9001	Reality Blurs	\N
9011	Kyandara Publishing	\N
9021	Leathers Publishing	\N
9031	Pale Horse Books	\N
9081	Lake Retreat Publishing	175040
9091	RedJack	\N
9101	Red Wheel	\N
9121	Uncle River, Blue, AZ 85922	\N
9171	John Spencer & Co.	147332
9181	Ballantine Magazines	\N
9201	I. D. Publications, Inc.	\N
9211	Specific Fiction Corp.	\N
9231	Pendragon Press, Maesteg	196283
9241	Clear Light Publishers	\N
9251	Dailey Swan Publishing	\N
9281	Naked Snake Press	\N
9291	Zottola	\N
9341	Republic Features Syndicate, Inc.	\N
9351	Trantor Publications	\N
9361	Locus Publications	\N
9391	Royal Publications, Inc.	\N
9411	Wela Förlag	\N
9431	Mike Glyer	\N
9461	Southern Fandom Confederation	\N
9491	John Day	\N
9521	Paragon House	246592
9601	Rabid Press	\N
9641	Apogee Books (Canada)	137291
9811	ATOM	147735
9821	Egerton House Publishing	\N
9841	Purple Unicorn Books	\N
9851	Ebury Press	154203
9891	Evans & Archer Literary Services	\N
9911	John Goodchild Publishers	\N
9941	Millennium / Victor Gollancz	\N
9961	Collins Crime Club	\N
10011	Beccon Publications	148353
10021	NewSage Press	\N
10061	Triad Panther	\N
10071	Triad Grafton	\N
10081	Circinatum	\N
10091	Broken Moon Press	\N
10121	B&W	\N
10141	Wheatland Press & All-Star Stories	\N
10181	Frederick Muller Ltd	\N
10221	Gollancz / Orion	\N
10231	Tara Press	\N
10241	Faber Fanfares	143111
10251	Yearling Newbery	\N
10261	Crescent	502265
10281	Conical Hats Press	\N
10301	Tropism Press	\N
10311	Guild Publishing	\N
10461	Sovereign Media Co.	\N
10551	Millington	\N
10581	This Week	\N
10601	Thrust Publications	\N
10631	Arthur Barker	\N
10681	Waterstone's Booksellers	\N
10691	F. & K. Krueger	\N
10711	Headline Review	311223
10741	VGSF / Gollancz	\N
10841	Touchstone / Simon & Schuster	\N
10921	Airmont Books	184853
10941	Kathleen Jurgens	\N
10981	Harford Poetry Society	\N
11001	Pumphouse Publications	\N
11031	Nightowl Productions	\N
11041	H. Feldmann, Jr.	\N
11051	Larry Sells	\N
11071	Nightside Publications	\N
11091	Checkmark Books	\N
11131	Universal-Tandem	360167
11161	Dalton Publishing	\N
11171	University of Toronto Press	\N
11201	Mary E. Spock	\N
11211	Fell Press	\N
11221	White Lion	\N
11311	LRC Publications	\N
11331	Accent Press	\N
11361	Mobius New Media	\N
11391	The Writer, Inc.	\N
11401	The National Council of Teachers of English	\N
11411	The Sturgeon Project	\N
11431	Carruth Bay Press	\N
11451	Unger	\N
11461	Omnidawn Publishing	\N
11491	Maerska Publishing	\N
11521	Shakespeare's Head Press	\N
11561	Active Bladder	\N
11611	Trinity Enterprise Inc.	\N
11621	The Penguin Press	\N
11691	Macdonald and Jane's	\N
11721	UPD Publishing Corporation	\N
11851	Schneekluth	\N
11871	Target / Wyndham	\N
11881	Target / Virgin	\N
11901	Ursus Imprints	\N
11911	Target / Tandem	\N
11991	Andrew Dakers Ltd.	246892
12011	Like	362319
12021	Buffalo Book Company	\N
12031	Hadley Publishing Company	\N
12041	F. F. F. Publishers	\N
12081	Lion Books	403989
12121	Freya Publishing	\N
12131	Dreamstone	139424
12321	Voss Rohde, Inc.	\N
12331	Dom Knigi	360022
12341	New Island Publishers	305789
12351	Allan Wingate	275532
12361	Pequod Press	\N
12371	Carroll & Brown Publishers	\N
12381	HarperLuxe	\N
12391	Hachette Audio	\N
12401	Nonsuch Publishing	\N
12411	Elder Signs Press	\N
12421	Verso	\N
12431	Left Behind	\N
12441	Avon Red	275652
12481	Bloody Books	181703
12491	BCA - Book Club Associates	\N
12501	Penrhyn Publishing	\N
12521	Wyrd House	\N
12591	Wallaby / Simon & Schuster	\N
12671	Rue Morgue Press	136010
12701	Panther Granada	\N
12741	Peter Davies	144443
12801	Signet Classic / New American Library	\N
12821	India Research Press	\N
12941	Paranoid/Inca Press	\N
13031	Armada Lions	224875
13121	Pan Macmillan UK	\N
13141	Triad Granada	\N
13351	Frederick Patten	\N
13391	The Moravian Press	\N
13451	Lavender Isis Press	\N
13461	IDHHB, Inc.	\N
13521	New Worlds Publishing	\N
13541	Magnum Books	181477
13561	MidAmeriCon	\N
13571	R. R. Bowker	\N
13641	Equinox / Avon	136387
13671	Robert J. Sawyer Books	140132
13691	New Collectors Group	\N
13741	Project Gutenberg	\N
13781	JG Press	\N
13861	Perma Star	\N
13881	TV Books	\N
13961	Clark Publishing Company	\N
13971	Bob Frazier	\N
13981	Flight Unlimited, Inc.	\N
14011	Modern Promotions	\N
14041	Stuart David Schiff	\N
14051	Interzone	\N
14061	Scott Edelman	\N
14071	Aesir Press	\N
14081	Renaissance Alliance Publishing	\N
14111	Institute for Specialized Literature	\N
14121	Hyperion Press	\N
14131	Pocket Books / Simon & Schuster (UK)	\N
14141	Dragonwood Press	\N
14181	TSR/Wizards of the Coast	\N
14211	W. Collins Sons	\N
